# Params: L = 60.000 nm, N = 50 basis states
# Energías (meV): E1=21.782082, E2=77.590759, E3=141.464694, E4=187.317606
# Columns: z_nm   V_meV   psi1_sq   psi2_sq   psi3_sq   psi4_sq
-30.0	282.8	0.0	0.0	0.0	0.0
-29.99	282.8	3.073895139834828e-13	5.607877645836685e-12	5.108050717511353e-13	3.554144578512897e-13
-29.98	282.8	1.2287000234290318e-12	2.2415835288014736e-11	2.0417171414795912e-12	1.4199697582099844e-12
-29.97	282.8	2.761359821686255e-12	5.037689076418999e-11	4.588230976829868e-12	3.188608346905152e-12
-29.96	282.8	4.901090693899573e-12	8.941288609411854e-11	8.142851860140627e-12	5.652923165248625e-12
-29.95	282.8	7.641919838103964e-12	1.394147054898135e-10	1.2695116554024187e-11	8.80119087826276e-12
-29.94	282.8	1.0976196508328953e-11	2.0024257971953024e-10	1.823162257561574e-11	1.2618418256075582e-11
-29.93	282.8	1.4894613333426033e-11	2.717264759792699e-10	2.4736065702182646e-11	1.7086401570810444e-11
-29.92	282.8	1.9386232252327998e-11	3.5366657218590883e-10	3.2189285608994505e-11	2.2183798832538012e-11
-29.91	282.8	2.443851499368269e-11	4.4583381437307566e-10	4.0569319518950533e-11	2.788621464984516e-11
-29.9	282.8	3.003735801499733e-11	5.479705556372277e-10	4.985146372221581e-11	3.416629746267416e-11
-29.89	282.8	3.616713180428884e-11	6.597912748569735e-10	6.000834280306087e-11	4.099384885828298e-11
-29.88	282.8	4.281072443475477e-11	7.809833731847387e-10	7.100998639156568e-11	4.833594464522885e-11
-29.87	282.8	4.994958925154954e-11	9.112080460937822e-10	8.282391323662275e-11	5.615706732457734e-11
-29.86	282.8	5.756379655800333e-11	1.0501012285543458e-9	9.54152223778535e-11	6.441924956367767e-11
-29.85	282.8	6.563208915726794e-11	1.1972746107080439e-9	1.0874669117672313e-10	7.308222824434093e-11
-29.84	282.8	7.413194159559665e-11	1.3523167212122996e-9	1.2277887994501479e-10	8.210360862548169e-11
-29.83	282.8	8.303962294166981e-11	1.5147940752423357e-9	1.3747024289667067e-10	9.143903812959478e-11
-29.82	282.8	9.233026292791573e-11	1.6842523839531523e-9	1.5277724512670413e-10	1.01042389231853e-10
-29.81	282.8	1.0197792127005106e-10	1.860217822034606e-9	1.6865448530892544e-10	1.1086595090526593e-10
-29.8	282.8	1.119556599711794e-10	2.0421983498353155e-9	1.8505482378756755e-10	1.2086062804547488e-10
-29.79	282.8	1.2223561841040995e-10	2.229685086370373e-9	2.0192951572163325e-10	1.3097614827612537e-10
-29.78	282.8	1.3278909100641345e-10	2.4221537293923033e-9	2.1922834893130205e-10	1.4116127551239432e-10
-29.77	282.8	1.4358660724006302e-10	2.619066018575134e-9	2.3689978607848605e-10	1.5136402963694825e-10
-29.76	282.8	1.5459801381393923e-10	2.8198712377356314e-9	2.5489111080546543e-10	1.6153191162495797e-10
-29.75	282.8	1.6579255871949583e-10	3.024007751909537e-9	2.73148577443737e-10	1.7161213343504492e-10
-29.74	282.8	1.7713897697865628e-10	3.230904575003599e-9	2.9161756389290186e-10	1.8155185196808207e-10
-29.73	282.8	1.8860557782101588e-10	3.4399829636623102e-9	3.1024272726655826e-10	1.912984063810615e-10
-29.72	282.8	2.0016033305361303e-10	3.6506580329071647e-9	3.2896816188878165e-10	2.0079955803100354e-10
-29.71	282.8	2.1177096637899408e-10	3.862340389051814e-9	3.4773755921903295e-10	2.1000373231319548e-10
-29.7	282.8	2.234050434109457e-10	4.074437775347972e-9	3.6649436928345905e-10	2.1886026165146268e-10
-29.69	282.8	2.350300621390268e-10	4.286356725774675e-9	3.8518196317737537e-10	2.273196288898899e-10
-29.68	282.8	2.4661354358942856e-10	4.4975042223742445e-9	4.037437962090784e-10	2.35333710332501e-10
-29.67	282.8	2.581231224302459e-10	4.707289351508976e-9	4.221235712437475e-10	2.428560176752724e-10
-29.66	282.8	2.6952663726834327e-10	4.91512495443163e-9	4.4026540181671755e-10	2.4984193807451497e-10
-29.65	282.8	2.8079222038713716e-10	5.120429267576679e-9	4.581139745737851e-10	2.562489715981679e-10
-29.64	282.8	2.918883866758792e-10	5.322627547989078e-9	4.756147106050182e-10	2.620369653115589e-10
-29.63	282.8	3.0278412150121676e-10	5.521153679379493e-9	4.92713925238901e-10	2.671683432529869e-10
-29.62	282.8	3.134489672781079e-10	5.715451754320751e-9	5.093589858659895e-10	2.716083315652598e-10
-29.61	282.8	3.2385310849847024e-10	5.9049776281794735e-9	5.25498467368468e-10	2.7532517806002443e-10
-29.6	282.8	3.339674549804001e-10	6.089200440454499e-9	5.410823047307674e-10	2.782903655017752e-10
-29.59	282.8	3.4376372310670777e-10	6.267604099281942e-9	5.560619424300112e-10	2.8047881791511677e-10
-29.58	282.8	3.532145148256088e-10	6.439688724965777e-9	5.703904801860111e-10	2.81869099233923e-10
-29.57	282.8	3.6229339419517526e-10	6.604972048518418e-9	5.840228146875561e-10	2.824436036298335e-10
-29.56	282.8	3.7097496125543857e-10	6.762990761304382e-9	5.969157769027363e-10	2.821887368780875e-10
-29.55	282.8	3.792349230265987e-10	6.913301812021596e-9	6.090282645999513e-10	2.810950881405422e-10
-29.54	282.8	3.8705016142961177e-10	7.0554836474164184e-9	6.20321369717277e-10	2.791575915696541e-10
-29.53	282.8	3.943987979463515e-10	7.189137393258316e-9	6.307585002270139e-10	2.7637567715805347e-10
-29.52	282.8	4.0126025483212547e-10	7.313887972281259e-9	6.40305496164803e-10	2.727534102980711e-10
-29.51	282.8	4.0761531271777064e-10	7.429385155982969e-9	6.489307394953106e-10	2.682996195262291e-10
-29.5	282.8	4.134461644318221e-10	7.53530454732554e-9	6.566052575123957e-10	2.6302801197606515e-10
-29.49	282.8	4.1873646489890743e-10	7.631348491615498e-9	6.63302819484668e-10	2.5695727607747985e-10
-29.48	282.8	4.234713769745336e-10	7.717246912998028e-9	6.690000262684921e-10	2.50111171089478e-10
-29.47	282.8	4.2763761308348855e-10	7.7927580742465e-9	6.736763926421864e-10	2.425186030731795e-10
-29.46	282.8	4.31223472550935e-10	7.857669257703205e-9	6.773144221164334e-10	2.3421368695653665e-10
-29.45	282.8	4.3421887451768223e-10	7.911797365481232e-9	6.798996740127001e-10	2.2523579437940738e-10
-29.44	282.8	4.366153863523745e-10	7.954989437238029e-9	6.81420822600872e-10	2.1562958702957658e-10
-29.43	282.8	4.38406247472914e-10	7.987123084069188e-9	6.81869708134508e-10	2.054450352450463e-10
-29.42	282.8	4.3958638851908607e-10	8.008106837297212e-9	6.812413796112297e-10	1.9473742167168412e-10
-29.41	282.8	4.4015244581682205e-10	8.017880411194693e-9	6.795341291333168e-10	1.8356732981597994e-10
-29.4	282.8	4.4010277109351203e-10	8.016414878867825e-9	6.767495177553971e-10	1.720006173779368e-10
-29.39	282.8	4.394374364204917e-10	8.00371276081677e-9	6.728923927177195e-10	1.6010837427692984e-10
-29.38	282.8	4.381582343614626e-10	7.979808025912322e-9	6.679708960109452e-10	1.4796686533691265e-10
-29.37	282.8	4.3626867333354196e-10	7.944766004774375e-9	6.619964642061205e-10	1.3565745762683256e-10
-29.36	282.8	4.3377396818776427e-10	7.898683215767277e-9	6.549838195416326e-10	1.232665325059871e-10
-29.35	282.8	4.306810260344034e-10	7.841687104096664e-9	6.469509522589816e-10	1.10885382455627e-10
-29.34	282.8	4.2699842735637513e-10	7.773935694722397e-9	6.379190942011986e-10	9.861009282026538e-11
-29.33	282.8	4.227364024561992e-10	7.695617160023597e-9	6.279126837303396e-10	8.654140863303375e-11
-29.32	282.8	4.179068033078982e-10	7.606949303420809e-9	6.169593220141729e-10	7.4784586725457e-11
-29.31	282.8	4.125230708843867e-10	7.508178960374746e-9	6.050897207862871e-10	6.344923337354586e-11
-29.3	282.8	4.06600198057415e-10	7.399581318411587e-9	5.923376416695487e-10	5.2649127769437745e-11
-29.29	282.8	4.0015468816704295e-10	7.281459158055413e-9	5.787398272155089e-10	4.250203164138072e-11
-29.28	282.8	3.932045093772752e-10	7.154142016777331e-9	5.643359238003705e-10	3.3129485394264026e-11
-29.27	282.8	3.8576904494602454e-10	7.017985278233746e-9	5.491683965535488e-10	2.4656591168890366e-11
-29.26	282.8	3.7786903954207015e-10	6.873369189393075e-9	5.332824365185808e-10	1.7211783262271937e-11
-29.25	282.8	3.6952654176382204e-10	6.720697808180299e-9	5.167258602574233e-10	1.0926586386351102e-11
-29.24	282.8	3.6076484301282977e-10	6.56039788463102e-9	4.99549002137397e-10	5.935362273038464e-12
-29.23	282.8	3.5160841289676995e-10	6.3929176786046426e-9	4.818045995525112e-10	2.3750451720938856e-12
-29.22	282.8	3.420828313372274e-10	6.218725717369576e-9	4.6354767135929404e-10	3.8486681619809186e-13
-29.21	282.8	3.322147175726462e-10	6.038309496481887e-9	4.448353898030202e-10	1.0607146059709963e-13
-29.2	282.8	3.220316562512579e-10	5.852174127567257e-9	4.257269462650042e-10	1.6816216332025869e-12
-29.19	282.8	3.1156212082220744e-10	5.660840936775489e-9	4.062834111356379e-10	5.25589525854634e-12
-29.18	282.8	3.0083539443362486e-10	5.464846017755469e-9	3.865675881664604e-10	1.0974374845144082e-11
-29.17	282.8	2.898814885606435e-10	5.264738743220642e-9	3.6664386365081356e-10	1.8983329450095216e-11
-29.16	282.8	2.7873105958453695e-10	5.061080239184234e-9	3.4657805080652137e-10	2.942949015671447e-11
-29.15	282.8	2.674153235627902e-10	4.854441826135846e-9	3.2643722973677565e-10	4.24597198234199e-11
-29.14	282.8	2.5596596941659353e-10	4.645403431473361e-9	3.0628958336875423e-10	5.822067787846278e-11
-29.13	282.8	2.4441507078360575e-10	4.434551977609821e-9	2.862042297787423e-10	7.685848095311282e-11
-29.12	282.8	2.3279499678028352e-10	4.222479750199309e-9	2.6625105130584207e-10	9.851836016150899e-11
-29.11	282.8	2.2113832191899203e-10	4.0097827510761324e-9	2.4650052089272017e-10	1.2334431584833576e-10
-29.1	282.8	2.0947773543202118e-10	3.797059040418446e-9	2.2702352607950944e-10	1.51478770630976e-10
-29.09	282.8	1.9784595025491656e-10	3.5849070727779824e-9	2.0789119108848203e-10	1.830622215829889e-10
-29.08	282.8	1.8627561192073172e-10	3.3739240316108786e-9	1.8917469744685312e-10	2.1823289239919464e-10
-29.07	282.8	1.7479920762002517e-10	3.1647041668999498e-9	1.7094510359740704e-10	2.571263863941956e-10
-29.06	282.8	1.6344897567805116e-10	2.957837140518404e-9	1.5327316394811362e-10	2.9987534119134794e-10
-29.05	282.8	1.5225681570220174e-10	2.7539063839465487e-9	1.3622914781415198e-10	3.4660908594729056e-10
-29.04	282.8	1.412541996486574e-10	2.5534874728648322e-9	1.1988265871609804e-10	3.97453301971959e-10
-29.03	282.8	1.3047208405698758e-10	2.3571465231824e-9	1.0430245447746773e-10	4.525296875821131e-10
-29.02	282.8	1.1994082369524178e-10	2.165438612959435e-9	8.955626859300191e-11	5.119556280350882e-10
-29.01	282.8	1.0969008685800101e-10	1.9789062345868547e-9	7.571063330446828e-11	5.758438713679228e-10
-29.0	282.8	9.974877255092128e-11	1.7980777815574528e-9	6.283070484490479e-11	6.443022109712627e-10
-28.99	282.8	9.014492979513176e-11	1.6234660740342714e-9	5.098009128876173e-11	7.174331756963258e-10
-28.98	282.8	8.09056792735139e-11	1.4555669273113602e-9	4.0220683452151894e-11	7.953337282880993e-10
-28.97	282.8	7.205713754057386e-11	1.2948577671509307e-9	3.061248926908534e-11	8.780949729360551e-10
-28.96	282.8	6.362434400238048e-11	1.1417962958800412e-9	2.221347207568402e-11	9.65801872676168e-10
-28.95	282.8	5.563119087616038e-11	9.968192129221403e-10	1.507939320751724e-11	1.0585329773941564e-9
-28.94	282.8	4.810035631999327e-11	8.603409933606993e-10	9.263659324331921e-12	1.1563601631470002e-9
-28.93	282.8	4.105324092178294e-11	7.32752727918515e-10	4.817174849040071e-12	1.259348383478854e-9
-28.92	282.8	3.4509907724242926e-11	6.144210276054183e-10	1.788199905992161e-12	1.3675554333935741e-9
-28.91	282.8	2.8489025953476115e-11	5.056869960646728e-10	2.2221412535684205e-13	1.4810317266332418e-9
-28.9	282.8	2.3007818608475322e-11	4.0686527251507707e-10	1.6178666813549026e-13	1.5998200868517716e-9
-28.89	282.8	1.8082014058155007e-11	3.1824314793198545e-10	1.6464528111388387e-12	1.723955553261233e-9
-28.88	282.8	1.3725801781239205e-11	2.4007975695531337e-10	4.712597414892299e-12	1.8534652012756863e-9
-28.87	282.8	9.951792373617442e-12	1.7260534777060567e-10	9.393345581816796e-12	1.988367978698271e-9
-28.86	282.8	6.770981934534934e-12	1.1602063201561768e-10	1.5718460791841794e-11	2.1286745578681056e-9
-28.85	282.8	4.192720932702839e-12	7.04962165225653e-11	2.3714250788877225e-11	2.274387204230567e-9
-28.84	282.8	2.224687638960586e-12	3.617211849964759e-11	3.340348146765349e-11	2.4254996617401954e-9
-28.83	282.8	8.728662009715759e-13	1.3157365498806447e-11	4.4805298994067194e-11	2.5819970553865673e-9
-28.82	282.8	1.4152942231634071e-13	1.5296813130373802e-12	5.7935160370307855e-11	2.7438558112495736e-9
-28.81	282.8	3.322629439323683e-14	1.3352586769216025e-12	7.280477263730841e-11	2.9110435942738255e-9
-28.8	282.8	5.487743174062661e-13	1.2588619424682087e-11	8.942204088256814e-11	3.083519264055653e-9
-28.79	282.8	1.6872566328679823e-12	3.527256250627751e-11	1.0779102520149038e-10	3.2612328487926827e-9
-28.78	282.8	3.4460239768141793e-12	6.933820002237698e-11	1.279119067403667e-10	3.4441255375590655e-9
-28.77	282.8	5.820701449503281e-12	1.1470508119383403e-10	1.4978096291881904e-10	3.6321296910200254e-9
-28.76	282.8	8.80520008390925e-12	1.7126140393536415e-10	1.7339055192211264e-10	3.825168870621543e-9
-28.75	282.8	1.2391733182544044e-11	2.38864313462903e-10	1.9872910650930853e-10	4.023157886294229e-9
-28.74	282.8	1.657083737739266e-11	3.173402871183556e-10	2.2578113717793518e-10	4.226002862628748e-9
-28.73	282.8	2.133139835728367e-11	4.0648560436026324e-10	2.545272447004708e-10	4.4336013234582595e-9
-28.72	282.8	2.666068119069893e-11	5.060669006279653e-10	2.849441420049463e-10	4.645842294728695e-9
-28.71	282.8	3.254436516183451e-11	6.158218035561875e-10	3.170046853887091e-10	4.862606425506423e-9
-28.7	282.8	3.896658302418107e-11	7.354596497900617e-10	3.5067791497634754e-10	5.083766126899123e-9
-28.69	282.8	4.590996456398779e-11	8.646622804169591e-10	3.859291043693988e-10	5.309185728678901e-9
-28.68	282.8	5.335568435245366e-11	1.0030849128281309e-9	4.2271981936147787e-10	5.5387216532955965e-9
-28.67	282.8	6.128351355696723e-11	1.1503570865945431e-9	4.6100798559515905e-10	5.7722226069380495e-9
-28.66	282.8	6.967187566630063e-11	1.3060836807571883e-9	5.007479650278256e-10	6.0095297873242135e-9
-28.65	282.8	7.849790597782072e-11	1.4698459996921377e-9	5.418906410045319e-10	6.2504771077647606e-9
-28.64	282.8	8.773751468142734e-11	1.6412029245759053e-9	5.843835117702197e-10	6.494891437065113e-9
-28.63	282.8	9.736545336592844e-11	1.8196921272517196e-9	6.281707921903859e-10	6.742592854782532e-9
-28.62	282.8	1.0735538476350504e-10	2.0048313431357108e-9	6.731935234578846e-10	6.993394921325768e-9
-28.61	282.8	1.1767995554141006e-10	2.1961196996361956e-9	7.193896905110388e-10	7.247104962321402e-9
-28.6	282.8	1.2831087193522354e-10	2.3930390964249332e-9	7.666943469128563e-10	7.503524366655897e-9
-28.59	282.8	1.3921897802116642e-10	2.595055633705493e-9	8.150397468685565e-10	7.762448897598663e-9
-28.58	282.8	1.503743364006974e-10	2.8016210845588814e-9	8.643554840993225e-10	8.023669016300479e-9
-28.57	282.8	1.6174631108481345e-10	3.0121744072493345e-9	9.145686372244548e-10	8.286970217044737e-9
-28.56	282.8	1.733036523397526e-10	3.2261432933373662e-9	9.656039213027362e-10	8.55213337345629e-9
-28.55	282.8	1.8501458326290755e-10	3.442945747250395e-9	1.0173838451858258e-9	8.818935095056033e-9
-28.54	282.8	1.968468878495148e-10	3.661991693012652e-9	1.0698288743056154e-9	9.087148093232782e-9
-28.53	282.8	2.0876800030139913e-10	3.882684603598835e-9	1.1228575984949881e-9	9.356541556013071e-9
-28.52	282.8	2.2074509533612177e-10	4.1044231484316845e-9	1.1763869044418273e-9	9.626881530699779e-9
-28.51	282.8	2.3274517923940718e-10	4.326602854475936e-9	1.230332152382947e-9	9.897931313637882e-9
-28.5	282.8	2.447351814129628e-10	4.548617776240635e-9	1.2846073565800865e-9	1.0169451846224045e-8
-28.49	282.8	2.566820461626222e-10	4.769862170154885e-9	1.3391253691573732e-9	1.0441202116318865e-8
-28.48	282.8	2.685528244692763e-10	4.989732168598248e-9	1.3937980668773195e-9	1.071293956419509e-8
-28.47	282.8	2.8031476548628466e-10	5.207627448955726e-9	1.4485365403798214e-9	1.0984420492177344e-8
-28.46	282.8	2.919354075199109e-10	5.422952893093943e-9	1.5032512854130706e-9	1.1255400477012597e-8
-28.45	282.8	3.033826682226278e-10	5.635120232605036e-9	1.55785239564204e-9	1.1525634784186265e-8
-28.44	282.8	3.1462493376364225e-10	5.843549675299097e-9	1.612249756531266e-9	1.1794878783195439e-8
-28.43	282.8	3.2563114671909527e-10	6.047671508364618e-9	1.6663532398390177e-9	1.206288836297345e-8
-28.42	282.8	3.3637089244320903e-10	6.2469276738089726e-9	1.7200728982536856e-9	1.2329420346496202e-8
-28.41	282.8	3.468144836744933e-10	6.440773311768677e-9	1.773319159716496e-9	1.2594232903751148e-8
-28.4	282.8	3.569330431468486e-10	6.628678267409692e-9	1.826003020928031e-9	1.2857085962105772e-8
-28.39	282.8	3.666985839710841e-10	6.81012855721665e-9	1.8780362396088962e-9	1.3117741613290882e-8
-28.38	282.8	3.7608408756626566e-10	6.984627790612533e-9	1.929331525003958e-9	1.3375964516099064e-8
-28.37	282.8	3.8506357891922694e-10	7.151698542971004e-9	1.979802726221512e-9	1.3631522293873718e-8
-28.36	282.8	3.9361219896742975e-10	7.310883676151112e-9	2.029365017898159e-9	1.388418592607287e-8
-28.35	282.8	4.0170627389999217e-10	7.461747602940144e-9	2.077935082785319e-9	1.413373013301825e-8
-28.34	282.8	4.0932338118431657e-10	7.603877491873446e-9	2.1254312907789447e-9	1.4379933752982006e-8
-28.33	282.8	4.1644241213350275e-10	7.73688440904266e-9	2.171773873984684e-9	1.4622580110929512e-8
-28.32	282.8	4.2304363083760367e-10	7.86040439377932e-9	2.216885097413542e-9	1.4861457378087461e-8
-28.31	282.8	4.291087293023299e-10	7.974099465161751e-9	2.260689424807318e-9	1.509635892157501e-8
-28.3	282.8	4.3462087862745066e-10	8.077658556580932e-9	2.3031136793237432e-9	1.5327083643478723e-8
-28.29	282.8	4.395647760950503e-10	8.170798375738317e-9	2.3440871985913952e-9	1.5553436308576982e-8
-28.28	282.8	4.4392668802098577e-10	8.253264187718015e-9	2.3835419838222907e-9	1.5775227860145845e-8
-28.27	282.8	4.476944882706521e-10	8.324830518902603e-9	2.421412842569207e-9	1.5992275723153287e-8
-28.26	282.8	4.508576923009972e-10	8.385301779808371e-9	2.457637524855453e-9	1.6204404094294815e-8
-28.25	282.8	4.5340748666533605e-10	8.434512805084424e-9	2.492156852298308e-9	1.6411444218284927e-8
-28.24	282.8	4.5533675386945686e-10	8.472329309178496e-9	2.5249148399323364e-9	1.661323464987602e-8
-28.23	282.8	4.5664009252927897e-10	8.498648256376845e-9	2.555858810457264e-9	1.6809621501158288e-8
-28.22	282.8	4.573138327569869e-10	8.513398144241672e-9	2.584939500632696e-9	1.7000458673608428e-8
-28.21	282.8	4.573560467454903e-10	8.516539199528009e-9	2.6121111595623613e-9	1.7185608074544362e-8
-28.2	282.8	4.5676655450912163e-10	8.50806348619836e-9	2.637331638651112e-9	1.7364939817597067e-8
