-30.0	282.8	407.14787797913243	21.782082447502354	27.364086354773995	77.59075907303178	83.20866214682205
-29.95	282.8	389.59113295956206	21.782082451323316	27.364086358539087	77.59075914273913	83.20866221567398
-29.9	282.8	375.4283334882274	21.782082462521032	27.36408636957236	77.59075934701706	83.20866241743177
-29.85	282.8	363.93012783455737	21.782082480318397	27.364086387105978	77.59075967166908	83.20866273803485
-29.8	282.8	354.53294180813714	21.782082503480183	27.364086409919594	77.59076009413096	83.20866315513729
-29.75	282.8	346.7999851086921	21.782082530398633	27.36408643642508	77.59076058503565	83.20866363966104
-29.7	282.8	340.39163952492595	21.782082559204877	27.364086464776815	77.59076111025067	83.20866415781768
-29.65	282.8	335.04293610345655	21.782082587898465	27.364086492999927	77.59076163324642	83.20866467345836
-29.6	282.8	330.5463950495352	21.782082614486082	27.364086519127547	77.590762117632	83.20866515058928
-29.55	282.8	326.73892759962905	21.782082637119817	27.364086541337596	77.59076252968268	83.20866555587811
-29.5	282.8	323.49181879293	21.782082654225437	27.364086558079634	77.59076284068405	83.20866586097752
-29.45	282.8	320.7030504355953	21.782082664611792	27.364086568182977	77.59076302893045	83.20866604450462
-29.4	282.8	318.2914044154391	21.78208266755374	27.364086570938497	77.59076308123922	83.2086660935387
-29.35	282.8	316.1919227272308	21.782082662842868	27.364086566148544	77.59076299387533	83.20866600453294
-29.3	282.8	314.35240322897556	21.782082650802455	27.364086554141377	77.59076277282243	83.20866578357662
-29.25	282.8	312.73068760187994	21.782082632265624	27.364086535749152	77.59076243338068	83.20866544598867
-29.2	282.8	311.29255648097507	21.78208260851818	27.364086512250914	77.59076199911884	83.2086650152703
-29.15	282.8	310.01009094888644	21.782082581210016	27.364086485284503	77.59076150025268	83.20866452148849
-29.1	282.8	308.86039306234176	21.78208255224122	27.364086456733467	77.5907609715613	83.20866399920168
-29.05	282.8	307.8245834542203	21.782082523630763	27.364086428596746	77.59076044998497	83.20866348507069
-29.0	282.8	306.8870133111804	21.78208249737674	27.364086402850145	77.59075997207067	83.20866301532016
-28.95	282.8	306.03464266359055	21.78208247531795	27.364086381309196	77.59075957144138	83.20866262322556
-28.9	282.8	305.25654806653546	21.782082459006265	27.364086365502867	77.59075927646441	83.20866233680032
-28.85	282.8	304.5435312464044	21.782082449598715	27.364086356566904	77.59075910827988	83.20866217684267
-28.8	282.8	303.8878067768692	21.78208244777674	27.364086355164215	77.59075907932609	83.20866215547835
-28.75	282.8	303.2827518139662	21.78208245369822	27.36408636143782	77.59075919246393	83.2086622753001
-28.7	282.8	302.72270472759703	21.782082466985646	27.364086374999722	77.5907594407616	83.20866252916449
-28.65	282.8	302.202802392274	21.782082486751307	27.364086394956477	77.59075980795478	83.20866290066068
-28.6	282.8	301.7188481526213	21.78208251165779	27.364086419969805	77.59076026955132	83.2086633652199
-28.55	282.8	301.26720421770784	21.782082540009647	27.36408644834804	77.59076079450465	83.20866389178929
-28.5	282.8	300.84470358330475	21.782082569869946	27.364086478162235	77.59076134734066	83.20866444495559
-28.45	282.8	300.44857762432156	21.78208259919369	27.364086507378847	77.59076189059189	83.20866498737237
-28.4	282.8	300.0763963108551	21.782082625968876	27.364086533999906	77.59076238737092	83.20866548232331
-28.35	282.8	299.72601863378856	21.78208264835549	27.364086556201002	77.59076280390558	83.20866589624514
-28.3	282.8	299.395551320462	21.782082664812794	27.364086572457495	77.59076311186105	83.20866620103561
-28.25	282.8	299.0833143088094	21.782082674206098	27.36408658165024	77.59076329028818	83.20866637598735
-28.2	282.8	298.7878117534589	21.782082675885633	27.36408658314348	77.59076332706351	83.20866640921341
-28.15	282.8	298.5077075780416	21.78208266973198	27.364086576829454	77.59076321972142	83.20866629846614
-28.1	282.8	298.2418047785216	21.78208265616492	27.364086563136624	77.59076297562035	83.20866605129194
-28.05	282.8	297.9890278337051	21.782082636114993	27.364086543000813	77.5907626114317	83.20866568451119
-28.0	282.8	297.7484076996802	21.78208261095969	27.36408651780126	77.59076215198624	83.20866522305849
-27.95	282.8	297.51906896134966	21.782082582428682	27.364086489265908	77.59076162855762	83.20866469826323
-27.9	282.8	297.30021879157306	21.782082552484507	27.36408645935246	77.59076107670133	83.20866414568886
-27.85	282.8	297.0911374306975	21.78208252318702	27.36408643011332	77.59076053379867	83.20866360267993
-27.8	282.8	296.89116994956186	21.782082496550906	27.364086403553834	77.5907600364751	83.20866310578656
-27.75	282.8	296.69971909983747	21.782082474406124	27.36408638149351	77.59075961807206	83.20866268824415
-27.7	282.8	296.5162390887394	21.78208245827097	27.36408636543995	77.59075930634692	83.20866237768311
-27.65	282.8	296.34023014222834	21.78208244924655	27.364086356484155	77.59075912156084	83.20866219422712
-27.6	282.8	296.1712337430055	21.78208244794	27.364086355224543	77.59075907508691	83.20866214911175
-27.55	282.8	296.00882844784036	21.78208245442191	27.364086361724997	77.59075916863564	83.20866224392007
-27.5	282.8	295.8526262038171	21.782082468220857	27.364086375509892	77.59075939415192	83.20866247048815
-27.45	282.8	295.70226909553236	21.782082488355595	27.364086395596598	77.59075973439097	83.20866281148803
-27.4	282.8	295.5574264656186	21.782082513402745	27.364086420563215	77.59076016413434	83.20866324164824
-27.35	282.8	295.4177923595815	21.782082541595322	27.36408644864699	77.59076065196174	83.20866372952808
-27.3	282.8	295.28308325313753	21.78208257094542	27.36408647786664	77.59076116245687	83.208664239723
-27.25	282.8	295.1530360262784	21.782082599382534	27.36408650616017	77.59076165869419	83.2086647353488
-27.2	282.8	295.0274061533631	21.78208262489803	27.3640865315287	77.59076210483455	83.20866518063241
