# z (nm)   Potential (meV)   ψ1^2 offset (meV)   ψ2^2 offset (meV)
-30.0	402.7768660591289	26.042889706206388	82.01569823234276
-29.94	402.5366630915378	26.0428897139189	82.01569823406584
-29.88	402.2964578848877	26.04288972625834	82.01569823688588
-29.82	402.0562504093623	26.04288972594828	82.01569823695372
-29.76	401.8160406346794	26.04288971342252	82.01569823416976
-29.7	401.57582853008216	26.0428897062189	82.01569823234433
-29.64	401.335614064331	26.042889714424355	82.01569823403203
-29.58	401.0953972056948	26.04288972654894	82.01569823704024
-29.52	400.8551779219417	26.04288972561173	82.0156982373608
-29.46	400.6149561803305	26.042889712922616	82.01569823456954
-29.4	400.37473194760094	26.042889706258375	82.01569823238498
-29.34	400.1345051899645	26.042889714973636	82.01569823363357
-29.28	399.8942758730947	26.04288972688978	82.01569823645283
-29.22	399.6540439621174	26.04288972533228	82.01569823688237
-29.16	399.4138094216004	26.042889712477795	82.01569823431171
-29.1	399.17357221554335	26.04288970631879	82.0156982323556
-29.04	398.93333230736744	26.042889715477315	82.01569823392872
-28.98	398.6930896599046	26.042889727125633	82.01569823719676
-28.92	398.4528442353863	26.042889724943	82.01569823794148
-28.86	398.2125959954328	26.042889711981932	82.01569823519294
-28.8	397.9723449010417	26.042889706415178	82.01569823252308
-28.74	397.73209091257604	26.0428897160894	82.01569823324327
-28.68	397.4918339897529	26.042889727508822	82.01569823600666
-28.62	397.2515740916306	26.042889724703336	82.0156982367693
-28.56	397.011311176597	26.042889711591748	82.01569823441925
-28.5	396.7710452023567	26.042889706518185	82.01569823237084
-28.44	396.5307761259177	26.042889716578134	82.01569823389116
-28.38	396.2905039035789	26.042889727673	82.01569823749175
-28.32	396.05022849091597	26.042889724247363	82.01569823871684
-28.26	395.80994984276805	26.04288971109543	82.01569823601511
-28.2	395.5696679132234	26.042889706679617	82.01569823279642
-28.14	395.3293826556053	26.042889717272015	82.0156982328827
-28.08	395.08909402245723	26.04288972812224	82.01569823549507
-28.02	394.848801965528	26.042889724067404	82.01569823654827
-27.96	394.6085064357562	26.04288971076777	82.01569823444063
-27.9	394.3682073832548	26.042889706816197	82.01569823237709
-27.84	394.1279047572951	26.042889717721128	82.01569823396242
-27.78	393.88759850629015	26.042889728182807	82.01569823802696
-27.72	393.64728857777845	26.042889723518464	82.01569823982652
-27.66	393.40697491840666	26.042889710262354	82.01569823717132
-27.6	393.1666574739121	26.042889707057057	82.01569823329108
-27.54	392.9263361891052	26.042889718530567	82.0156982325651
-27.48	392.6860110078508	26.04288972873984	82.01569823486703
-27.42	392.4456818730499	26.042889723432637	82.01569823613768
-27.36	392.20534872662057	26.042889710010073	82.01569823430773
-27.3	391.96501150947836	26.042889707210566	82.01569823236291
-27.24	391.72467016151637	26.042889718896948	82.01569823421978
-27.18	391.4843246215851	26.042889728642166	82.01569823897553
-27.12	391.2439748274712	26.042889722746754	82.0156982415096
-27.06	391.00362071587676	26.042889709482203	82.01569823890385
-27.0	390.763262222397	26.042889707556725	82.01569823418329
-26.94	390.5228992814983	26.042889719880126	82.01569823235887
-26.88	390.28253182649553	26.042889729377457	82.01569823408794
-26.82	390.0421597895282	26.042889722811484	82.01569823544708
-26.76	389.80178310153747	26.04288970932398	82.01569823394539
-26.7	389.5614016922408	26.04288970769616	82.01569823234276
-26.64	389.32101549010775	26.042889720089804	82.01569823482355
-26.58	389.08062442233427	26.042889729030687	82.0156982406577
-26.52	388.8402284148165	26.042889721917774	82.01569824420103
-26.46	388.599827392124	26.04288970875497	82.01569824166577
-26.4	388.3594212774726	26.04288970819405	82.01569823583493
-26.34	388.11900999269614	26.04288972134541	82.0156982324633
-26.28	387.87859345821823	26.042889730060658	82.01569823319355
-26.22	387.63817159302266	26.042889722223034	82.01569823441842
-26.16	387.39774431462337	26.042889708715972	82.01569823331764
-26.1	387.157311539034	26.042889708262447	82.01569823242916
-26.04	386.91687318073616	26.04288972127334	82.01569823613146
-25.98	386.67642915264753	26.042889729316308	82.01569824370254
-25.92	386.4359793660886	26.042889721009836	82.01569824873165
-25.86	386.1955237307493	26.04288970808201	82.01569824633836
-25.8	385.9550621546542	26.04288970899478	82.0156982390035
-25.74	385.7145945441272	26.04288972296704	82.0156982333921
-25.68	385.47412080375534	26.04288973083101	82.01569823244306
-25.62	385.23364083635175	26.042889721696977	82.01569823316284
-25.56	384.99315454291747	26.042889708193687	82.01569823257688
-25.5	384.7526618226027	26.04288970888936	82.01569823302887
-25.44	384.5121625726671	26.04288972240371	82.01569823896982
-25.38	384.2716566884383	26.042889729448515	82.01569824940431
-25.32	384.0311440632711	26.042889719990555	82.01569825675669
-25.26	383.7906245885035	26.04288970746799	82.01569825469925
-25.2	383.55009815341344	26.042889710002495	82.01569824530986
-25.14	383.3095646451738	26.042889724812383	82.01569823641039
-25.08	383.06902394880586	26.042889731756684	82.01569823271794
-25.02	382.8284759471326	26.042889721280147	82.01569823234401
-24.96	382.58792052072954	26.04288970776592	82.01569823248018
-24.9	382.34735754787584	26.04288970954061	82.01569823535006
-24.84	382.1067869045029	26.042889723408997	82.01569824527932
-24.78	381.86620846414223	26.042889729348513	82.01569826052592
-24.72	381.6256220978721	26.042889718812738	82.01569827169848
-24.66	381.38502767426263	26.042889706925656	82.01569827045365
-24.6	381.1444250593196	26.042889711292133	82.01569825829476
-24.54	380.9038141164265	26.04288972699431	82.01569824456705
-24.48	380.6631947062858	26.042889732950425	82.01569823651982
-24.42	380.422566686858	26.042889721047693	82.01569823418029
-24.36	380.18192991329937	26.04288970744307	82.01569823547561
